chrom	start	end	strand	circRNA ID	genomic length	spliced seq length	samples	repeats	annotation	best transcript	gene symbol	circRNA study
JH126949	304414	304541	-	lme_circ_0000082	127	127	liver, testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000008460	FLII	Nitsche2013
JH129816	53057	53251	+	lme_circ_0000106	194	194	liver	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000025952	sepp1b	Nitsche2013
JH127262	148547	153416	-	lme_circ_0001062	4869	329	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON	ENSLACT00000005597	TUBB4B	Nitsche2013
JH127034	478647	478759	-	lme_circ_0000250	112	112	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000011412	LIPC	Nitsche2013
JH126677	590100	590222	+	lme_circ_0000657	122	122	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000012888	C9orf9	Nitsche2013
JH126981	584070	585792	+	lme_circ_0000014	1722	191	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000026311	SHBG	Nitsche2013
JH127265	651454	651611	*	lme_circ_0000651	157	157	testis	None	INTERGENIC	None	None	Nitsche2013
JH126594	2774242	2774386	+	lme_circ_0000438	144	144	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000020757	CLIP1	Nitsche2013
JH129983	26419	41903	-	lme_circ_0000760	15484	253	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000001415	ANKMY1	Nitsche2013
JH129219	30395	35648	+	lme_circ_0000769	5253	275	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	ENSLACT00000025706	ENSLACG00000001460	Nitsche2013
JH128981	282512	282662	*	lme_circ_0000108	150	150	liver	None	INTERGENIC	None	None	Nitsche2013
JH127850	21584	21763	*	lme_circ_0000240	179	179	liver	None	INTERGENIC	None	None	Nitsche2013
JH126676	575551	576286	-	lme_circ_0000957	735	512	testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000012694	CCDC112	Nitsche2013
JH127533	231076	231198	*	lme_circ_0000567	122	122	liver	None	INTERGENIC	None	None	Nitsche2013
JH127986	109658	109810	+	lme_circ_0000489	152	152	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000004471	ATF4	Nitsche2013
JH127210	846638	846787	*	lme_circ_0000333	149	149	liver, testis	None	INTERGENIC	None	None	Nitsche2013
JH128198	9469	15640	+	lme_circ_0000966	6171	197	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000000344	XRRA1	Nitsche2013
JH126601	695651	699560	+	lme_circ_0001014	3909	176	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000026703	WDR16	Nitsche2013
JH128096	283355	283514	+	lme_circ_0000579	159	159	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000026391	CYP2D6	Nitsche2013
JH128505	69303	70702	-	lme_circ_0001078	1399	239	testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000003478	zgc:77086	Nitsche2013
JH126594	3284478	3287514	+	lme_circ_0000995	3036	148	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000021109	MORN3	Nitsche2013
JH128313	68632	82197	+	lme_circ_0000041	13565	167	liver, testis	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000003079	NDUFV2	Nitsche2013
JH128796	61830	63699	-	lme_circ_0001123	1869	193	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000025664	G6PD	Nitsche2013
JH126589	303528	305424	-	lme_circ_0000621	1896	174	testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000008804	AUTS2	Nitsche2013
JH129614	46320	46436	*	lme_circ_0000364	116	116	liver, testis	None	INTERGENIC	None	None	Nitsche2013
JH126609	3146186	3146353	-	lme_circ_0000397	167	167	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000021052	EIF4G2	Nitsche2013
JH126827	1753370	1753547	+	lme_circ_0000390	177	177	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000019241	MARCKSL1	Nitsche2013
JH127751	284126	284245	*	lme_circ_0000930	119	119	testis	None	INTERGENIC	None	None	Nitsche2013
JH128791	249430	287885	*	lme_circ_0000808	38455	38455	testis	None	INTERGENIC	None	None	Nitsche2013
JH126941	729451	729619	+	lme_circ_0001118	168	168	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000014255	COPS7B	Nitsche2013
JH126589	2955695	2963575	-	lme_circ_0000619	7880	256	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000020918	RABEP1	Nitsche2013
JH128525	418490	418649	-	lme_circ_0000948	159	159	testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000010756	DYNLT1	Nitsche2013
JH126563	5092418	5099729	*	lme_circ_0000664	7311	7311	testis	None	INTERGENIC	None	None	Nitsche2013
JH126718	1462671	1462905	*	lme_circ_0000136	234	234	liver	None	INTERGENIC	None	None	Nitsche2013
JH126563	7190735	7193491	-	lme_circ_0000065	2756	141	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000021850	SHMT2	Nitsche2013
JH133317	12227	13886	*	lme_circ_0000322	1659	1659	liver	None	INTERGENIC	None	None	Nitsche2013
JH126926	396572	396731	+	lme_circ_0000289	159	159	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000010415	slc25a6	Nitsche2013
JH126723	1645565	1647451	-	lme_circ_0000073	1886	178	liver, testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000018948	ATG3	Nitsche2013
JH126742	982558	983723	+	lme_circ_0000834	1165	166	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000016195	uhrf1	Nitsche2013
JH127370	545734	549669	-	lme_circ_0001007	3935	125	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000025184	ZBBX	Nitsche2013
JH129169	68001	68163	-	lme_circ_0001000	162	162	testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000003169	RSPH3	Nitsche2013
JH126790	1717932	1718749	+	lme_circ_0000921	817	187	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000019112	SMARCA1	Nitsche2013
JH127566	753523	755661	*	lme_circ_0000927	2138	2138	testis	None	INTERGENIC	None	None	Nitsche2013
JH132126	34080	37244	-	lme_circ_0000544	3164	162	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000001933	CALR	Nitsche2013
JH126578	3949740	3953662	-	lme_circ_0000476	3922	195	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000021376	ECH1	Nitsche2013
JH127693	662135	662376	-	lme_circ_0000129	241	241	liver	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR5	ENSLACT00000010966	SDC2	Nitsche2013
JH126578	2673840	2674056	+	lme_circ_0000474	216	216	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000020666	HNRNPUL1	Nitsche2013
JH128380	188050	188202	+	lme_circ_0000253	152	152	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000005348	ENSLACG00000004710	Nitsche2013
JH126569	3648478	3651589	-	lme_circ_0000184	3111	130	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000021254	STAB1	Nitsche2013
JH127163	161261	168844	+	lme_circ_0000002	7583	145	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000004070	HDLBP	Nitsche2013
JH126613	664662	664779	-	lme_circ_0000797	117	117	testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000013703	acsbg2	Nitsche2013
JH127310	100713	100889	+	lme_circ_0000437	176	176	liver, testis	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON	ENSLACT00000002873	SMC5	Nitsche2013
JH126819	763416	764333	-	lme_circ_0000741	917	224	testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000014448	SRPK1	Nitsche2013
JH127334	434851	434984	*	lme_circ_0000560	133	133	liver	None	INTERGENIC	None	None	Nitsche2013
JH130179	80661	80778	-	lme_circ_0000323	117	117	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000001916	gspt1l	Nitsche2013
JH128045	207644	207785	+	lme_circ_0000315	141	141	liver	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000006950	C2	Nitsche2013
JH126587	3510620	3510869	+	lme_circ_0000687	249	249	testis	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000026069	SYCP1	Nitsche2013
JH126873	637601	637945	-	lme_circ_0000504	344	344	liver	None	ALT_DONOR, CDS, coding, downstream_end, OVCODE, OVEXON	ENSLACT00000013495	aldh2.2	Nitsche2013
JH126565	2895486	2895655	+	lme_circ_0000410	169	169	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	ENSLACT00000020859	TMED10	Nitsche2013
JH127043	371212	371686	+	lme_circ_0000004	474	145	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000009780	LDHB	Nitsche2013
JH127352	820207	820348	+	lme_circ_0000970	141	141	testis	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000014821	ENSLACG00000012952	Nitsche2013
JH133500	9842	10662	*	lme_circ_0000427	820	820	liver, testis	None	INTERGENIC	None	None	Nitsche2013
JH131103	59433	69519	-	lme_circ_0000433	10086	103	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000000547	RNF220	Nitsche2013
JH127291	707320	708249	-	lme_circ_0000386	929	185	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000014112	FST	Nitsche2013
JH127234	954554	954689	-	lme_circ_0000246	135	135	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON	ENSLACT00000015930	c4	Nitsche2013
JH126838	1653173	1653368	*	lme_circ_0000594	195	195	testis	None	INTERGENIC	None	None	Nitsche2013
JH127028	207590	213706	+	lme_circ_0000866	6116	232	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON	ENSLACT00000006409	SERBP1	Nitsche2013
JH127011	103137	105501	*	lme_circ_0001069	2364	2364	testis	None	INTERGENIC	None	None	Nitsche2013
JH131072	72218	72387	-	lme_circ_0000218	169	169	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000003329	EEF1A1	Nitsche2013
JH128204	329112	329224	-	lme_circ_0000555	112	112	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON	ENSLACT00000009265	ENSLACG00000008116	Nitsche2013
JH128103	228073	228348	*	lme_circ_0000300	275	275	liver	None	INTERGENIC	None	None	Nitsche2013
JH126593	170696	170859	*	lme_circ_0000895	163	163	testis	None	INTERGENIC	None	None	Nitsche2013
JH126772	1107318	1107461	-	lme_circ_0000329	143	143	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000016791	RAD21	Nitsche2013
JH127273	191192	191306	*	lme_circ_0000019	114	114	liver, testis	None	INTERGENIC	None	None	Nitsche2013
JH126785	452133	454346	-	lme_circ_0000680	2213	139	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000010411	CREM	Nitsche2013
JH126645	2006490	2007944	+	lme_circ_0000628	1454	86	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000019764	SESN2	Nitsche2013
JH126593	153389	153603	-	lme_circ_0000354	214	214	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000005816	calm1a	Nitsche2013
JH129310	19420	19597	-	lme_circ_0000339	177	177	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000001324	HSPA8	Nitsche2013
JH126592	3549260	3550404	*	lme_circ_0000571	1144	1144	liver	None	INTERGENIC	None	None	Nitsche2013
JH128276	326382	326579	*	lme_circ_0000602	197	197	testis	None	INTERGENIC	None	None	Nitsche2013
JH126894	633327	636773	-	lme_circ_0000554	3446	156	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000013315	ENSLACG00000011640	Nitsche2013
JH128486	87171	91657	-	lme_circ_0000493	4486	207	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000001534	ENSLACG00000001359	Nitsche2013
JH129826	48885	49120	*	lme_circ_0000222	235	235	liver	None	INTERGENIC	None	None	Nitsche2013
JH126696	1404693	1404868	*	lme_circ_0000527	175	175	liver	None	INTERGENIC	None	None	Nitsche2013
JH126563	5094679	5094868	*	lme_circ_0000661	189	189	testis	None	INTERGENIC	None	None	Nitsche2013
JH126613	2945622	2945756	+	lme_circ_0000207	134	134	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR5	ENSLACT00000020921	CALR3	Nitsche2013
JH127331	660885	661041	+	lme_circ_0000725	156	156	testis	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000025733	MLF1	Nitsche2013
JH126922	808475	808626	+	lme_circ_0000115	151	151	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000014892	IGBP1	Nitsche2013
JH126612	2759843	2761296	-	lme_circ_0000584	1453	179	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000025124	PRDM10	Nitsche2013
JH127935	35449	35635	+	lme_circ_0000857	186	186	testis	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, intronic	ENSLACT00000001511	POC5	Nitsche2013
JH127856	46206	46355	-	lme_circ_0000192	149	149	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000002429	SERPINF1	Nitsche2013
JH127275	686530	686676	*	lme_circ_0000736	146	146	testis	None	INTERGENIC	None	None	Nitsche2013
JH126791	1723504	1734067	+	lme_circ_0000319	10563	97	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000018986	TAB3	Nitsche2013
JH126753	529911	532135	-	lme_circ_0000874	2224	246	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, OVCODE, OVERLAPTX, OVEXON, upstream_start	ENSLACT00000012199	ZMYND12	Nitsche2013
JH126645	359868	360003	-	lme_circ_0000629	135	135	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000009851	PIGV	Nitsche2013
JH128981	207837	213774	+	lme_circ_0000111	5937	314	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000007069	FGG	Nitsche2013
JH126813	302352	311532	-	lme_circ_0000290	9180	188	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000026201	RELN	Nitsche2013
JH128422	287341	288249	+	lme_circ_0000676	908	150	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000008376	GMEB2	Nitsche2013
JH126664	2310216	2310360	*	lme_circ_0000415	144	144	liver	None	INTERGENIC	None	None	Nitsche2013
JH131746	50057	50203	-	lme_circ_0000408	146	146	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000002408	dldh (1 of 2)	Nitsche2013
JH129286	110883	111004	-	lme_circ_0000273	121	121	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000004556	ENSLACG00000004019	Nitsche2013
JH126650	996524	998995	+	lme_circ_0001104	2471	350	testis	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000016315	CCDC15	Nitsche2013
JH126766	1483717	1486231	*	lme_circ_0000533	2514	2514	liver	None	INTERGENIC	None	None	Nitsche2013
JH126587	3456636	3459414	+	lme_circ_0000686	2778	169	testis	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000026069	SYCP1	Nitsche2013
JH127342	59292	59461	+	lme_circ_0000145	169	169	liver	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000002952	BTG2	Nitsche2013
JH127590	657784	657952	*	lme_circ_0000863	168	168	testis	None	INTERGENIC	None	None	Nitsche2013
JH126756	1414979	1415131	-	lme_circ_0000190	152	152	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON	ENSLACT00000018174	SNX1	Nitsche2013
JH126971	1081323	1081477	-	lme_circ_0000829	154	154	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON	ENSLACT00000016801	SLMAP	Nitsche2013
JH128566	114695	114907	-	lme_circ_0000464	212	212	liver, testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000004809	NSA2	Nitsche2013
JH126975	1027570	1125352	+	lme_circ_0000576	97782	83549	liver	None	ALT_ACCEPTOR, CDS, coding, OVCODE, OVEXON, upstream_start	ENSLACT00000016959	LAMB2	Nitsche2013
JH126983	911035	912373	+	lme_circ_0000150	1338	184	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000015763	RPS19	Nitsche2013
JH127941	615171	615328	*	lme_circ_0001019	157	157	testis	None	INTERGENIC	None	None	Nitsche2013
JH126587	3345655	3345783	-	lme_circ_0000099	128	128	liver, testis	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000021141	CSDE1	Nitsche2013
JH130367	24700	68742	+	lme_circ_0000216	44042	28097	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, downstream_end, OVCODE, OVEXON, UTR3	ENSLACT00000000824	hal (1 of 2)	Nitsche2013
JH128837	158428	159661	*	lme_circ_0000624	1233	1233	testis	None	INTERGENIC	None	None	Nitsche2013
JH128831	205713	269857	+	lme_circ_0000698	64144	64144	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, OVCODE, OVEXON, upstream_start	ENSLACT00000008349	MEX3C	Nitsche2013
JH127789	567522	567698	*	lme_circ_0000702	176	176	testis	None	INTERGENIC	None	None	Nitsche2013
JH127029	500603	502417	+	lme_circ_0000803	1814	89	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000011791	CCT7	Nitsche2013
JH127135	999098	1000218	+	lme_circ_0000023	1120	175	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000015583	PIK3R1	Nitsche2013
JH128013	146006	151111	-	lme_circ_0000467	5105	200	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000005605	PHPT1	Nitsche2013
JH126569	5250190	5250396	*	lme_circ_0000763	206	206	testis	None	INTERGENIC	None	None	Nitsche2013
JH126919	826246	835748	*	lme_circ_0000586	9502	9502	testis	None	INTERGENIC	None	None	Nitsche2013
JH126620	512226	512404	-	lme_circ_0000362	178	178	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON	ENSLACT00000011980	SERPIND1	Nitsche2013
JH127233	375724	375954	*	lme_circ_0000335	230	230	liver	None	INTERGENIC	None	None	Nitsche2013
JH126981	148016	148822	-	lme_circ_0000016	806	104	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000005493	prkri	Nitsche2013
JH127031	604239	605257	+	lme_circ_0000612	1018	237	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000012907	RRM2	Nitsche2013
JH127088	351246	351442	+	lme_circ_0000827	196	196	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000009757	TSSK6	Nitsche2013
JH126813	319652	319792	-	lme_circ_0000292	140	140	liver	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000026201	RELN	Nitsche2013
JH126766	1495550	1498619	+	lme_circ_0000538	3069	240	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000018558	ENSLACG00000016227	Nitsche2013
JH127496	85290	85512	*	lme_circ_0000563	222	222	liver	None	INTERGENIC	None	None	Nitsche2013
JH130505	39698	41805	-	lme_circ_0000412	2107	161	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000002353	ENSLACG00000002084	Nitsche2013
JH127062	1204030	1204159	*	lme_circ_0000509	129	129	liver, testis	None	INTERGENIC	None	None	Nitsche2013
JH126603	2345010	2345920	+	lme_circ_0000035	910	91	liver	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000026412	FETUB	Nitsche2013
JH126652	1757927	1763214	-	lme_circ_0000882	5287	169	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000019240	CCDC73	Nitsche2013
JH126968	466533	468920	-	lme_circ_0001031	2387	185	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000011100	CCBL2	Nitsche2013
JH126564	7613412	7613530	+	lme_circ_0001044	118	118	testis	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR5	ENSLACT00000021877	DDHD1	Nitsche2013
JH126766	1482230	1488018	*	lme_circ_0000536	5788	5788	liver	None	INTERGENIC	None	None	Nitsche2013
JH129679	41552	43790	+	lme_circ_0001092	2238	129	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000001862	PDIA6	Nitsche2013
JH129396	243908	244106	-	lme_circ_0001053	198	198	testis	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000007821	zgc:92606	Nitsche2013
JH127146	1053129	1053251	*	lme_circ_0001030	122	122	testis	None	INTERGENIC	None	None	Nitsche2013
JH127091	163374	164737	-	lme_circ_0001029	1363	125	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000005976	bsg	Nitsche2013
JH127913	229852	230221	+	lme_circ_0001086	369	156	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000006777	CHD4	Nitsche2013
JH129589	78231	78421	-	lme_circ_0000939	190	190	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	ENSLACT00000003730	HMGB2	Nitsche2013
JH127898	296152	299750	+	lme_circ_0001095	3598	201	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000008560	DNAJC7	Nitsche2013
JH127442	266988	267180	+	lme_circ_0000727	192	192	testis	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000008280	C8orf74	Nitsche2013
JH127324	817568	817785	+	lme_circ_0000839	217	217	testis	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, OVEXON, UTR3	ENSLACT00000014866	DNAJC27	Nitsche2013
JH126677	588164	589940	+	lme_circ_0000659	1776	243	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000012888	C9orf9	Nitsche2013
JH132554	7837	8003	*	lme_circ_0000160	166	166	liver	None	INTERGENIC	None	None	Nitsche2013
JH126674	1242834	1246331	-	lme_circ_0000403	3497	176	liver, testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000017556	TSPAN6	Nitsche2013
JH126613	869373	869597	+	lme_circ_0000799	224	94	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000015312	RANBP3	Nitsche2013
JH127207	418816	425080	+	lme_circ_0000643	6264	177	testis	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	ENSLACT00000010096	FAM91A1	Nitsche2013
