# chrom	start	end	strand	circRNA ID	genomic length	spliced seq length	samples	repeats	annotation	best transcript	gene symbol	circRNA study
chr11	20625687	20627642	-	mmu_circ_0000242	1955	1955	mm_ES, mm_brain1, C2C12-control-cyto, C2C12-control-ins, C2C12-control-mem, C2C12-shMbnl12-mem	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	NM_001252503	Aftph	Memczak2013, Wang2012
chr11	23314735	23320144	+	mmu_circ_0000247	5409	507	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_001190401	Usp34	Memczak2013
chr4	130274068	130286463	+	mmu_circ_0001273	12395	726	mm_ES, mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_001159603	Pum1	Memczak2013
chr9	24243072	24258341	-	mmu_circ_0001758	15269	498	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_172920	Dpy19l1	Memczak2013
chr16	94643864	94643948	+	mmu_circ_0000718	84	84	mm_head	None	INTERGENIC	None	None	Memczak2013
chr5	20961599	20965111	+	mmu_circ_0001323	3512	231	mm_ES	None	ANNOTATED, CDS, coding, INTERNAL	NM_177869	Fam185a	Memczak2013
chr15	12160028	12163681	+	mmu_circ_0000578	3653	280	mm_ES, mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_172958	Mtmr12	Memczak2013
chr10	10898531	10905260	+	mmu_circ_0000143	6729	433	mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_172937	Shprh	Memczak2013
chr4	140166445	140172907	-	mmu_circ_0001289	6462	300	mm_ES, mm_head	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_001112723	Arhgef10l	Memczak2013
chr6	18398247	18452056	-	mmu_circ_0001446	53809	330	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_080285	Cttnbp2	Memczak2013
chr19	17749910	17753047	-	mmu_circ_0000938	3137	262	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_001190483	Pcsk5	Memczak2013
chr16	90987584	90991892	-	mmu_circ_0000709	4308	4308	mm_brain1, mm_brain2	None	INTERGENIC	None	None	Memczak2013
chr15	82655660	82687714	-	mmu_circ_0000628	32054	5866	mm_ES, mm_head, mm_brain1, C2C12-control-cyto, C2C12-control-mem, C2C12-shMbnl12-cyto, C2C12-shMbnl12-ins, C2C12-shMbnl12-mem	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	NM_013836	Tcf20	Memczak2013, Wang2012
chr9	110255449	110265027	+	mmu_circ_0001846	9578	349	mm_head, mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_001001144	Scap	Memczak2013
chrX	47922453	47956702	-	mmu_circ_0001874	34249	2702	mm_ES, mm_head, mm_brain1	None	ANNOTATED, INTERNAL, ncRNA	NR_015505	6720401G13Rik	Memczak2013
chr5	44159302	44159402	-	mmu_circ_0001346	100	100	mm_ES, mm_head	None	ALT_ACCEPTOR, CDS, coding, INTERNAL	NM_178729	Fbxl5	Memczak2013
chr17	39980317	39980393	+	mmu_circ_0000753	76	76	mm_ES	None	INTERGENIC	None	None	Memczak2013
chr15	96529838	96529894	-	mmu_circ_0000646	56	56	mm_ES, mm_head	None	ALT_ACCEPTOR, coding, INTERNAL, UTR5	NM_175121	Slc38a2	Memczak2013
chr10	22425498	22431897	-	mmu_circ_0000151	6399	727	mm_ES, mm_head, C2C12-control-cyto, C2C12-control-mem, C2C12-shMbnl12-cyto, C2C12-shMbnl12-mem	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3, UTR5	NM_011603	Tbpl1	Memczak2013, Wang2012
chr19	57806041	57871993	+	mmu_circ_0000966	65952	620	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_181415	Atrnl1	Memczak2013
chr13	23856038	23856095	+	mmu_circ_0000446	57	57	mm_ES, mm_head	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL	NM_030609	Hist1h1a	Memczak2013
chr13	23643343	23673610	-	mmu_circ_0000439	30267	30267	mm_ES, mm_head	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, downstream_end, upstream_start, UTR3, UTR5	NM_178187	Hist1h2ae	Memczak2013
chrX	58436422	58439349	+	mmu_circ_0001878	2927	2927	mm_brain1, mm_brain2	None	ANTISENSE, CDS, coding, upstream_start, UTR3, UTR5	NM_001166658	Cdr1	Memczak2013
chr12	82415246	82417091	-	mmu_circ_0000398	1845	1845	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_080440	Slc8a3	Memczak2013
chr10	116717696	116726253	-	mmu_circ_0000213	8557	7256	mm_head, mm_brain1, mm_brain2	None	ALT_ACCEPTOR, CDS, coding, upstream_start, UTR5	NM_017372	Lyz2	Memczak2013
chr14	22438112	22456862	+	mmu_circ_0000506	18750	1023	mm_head, mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_017479	Myst4	Memczak2013
chr16	17373442	17389550	-	mmu_circ_0000671	16108	700	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_001001983	Pi4ka	Memczak2013
chr12	78432882	78433316	+	mmu_circ_0000393	434	434	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_001252614	Fut8	Memczak2013
chr14	72989560	72998949	-	mmu_circ_0000553	9389	315	mm_ES	None	ANNOTATED, CDS, coding, INTERNAL	NM_207636	Fndc3a	Memczak2013
chr19	60618912	60640197	-	mmu_circ_0000969	21285	21285	mm_head	None	INTERGENIC	None	None	Memczak2013
chr9	55993295	55995385	-	mmu_circ_0001775	2090	606	mm_head, mm_brain1, C2C12-control-cyto, C2C12-shMbnl12-mem	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_019793	Tspan3	Memczak2013, Wang2012
chr19	28428695	28432442	-	mmu_circ_0000942	3747	273	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_175459	Glis3	Memczak2013
chr5	34185760	34211527	+	mmu_circ_0001336	25767	1913	mm_head, mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, UTR5	NM_001081102	Whsc1	Memczak2013
chr2	168889878	168894067	+	mmu_circ_0001106	4189	4189	mm_brain1	None	INTERGENIC	None	None	Memczak2013
chr18	23741584	23761175	+	mmu_circ_0000855	19591	723	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_010087	Dtna	Memczak2013
chr17	39982233	39982323	+	mmu_circ_0000780	90	90	mm_ES, mm_head	None	INTERGENIC	None	None	Memczak2013
chr13	17830750	17864791	-	mmu_circ_0000432	34041	1566	mm_brain1, C2C12-control-cyto, C2C12-control-mem, C2C12-shMbnl12-cyto	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON	NM_001081058	Cdk13	Memczak2013, Wang2012
chr11	74742494	74803717	+	mmu_circ_0000288	61223	2778	mm_ES, mm_head, C2C12-control-ins, C2C12-control-mem, C2C12-shMbnl12-cyto, C2C12-shMbnl12-ins	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_001002764	Smg6	Memczak2013, Wang2012
chr2	70606918	70625052	-	mmu_circ_0001031	18134	1333	mm_ES, mm_head, mm_brain2, C2C12-control-ins, C2C12-control-mem	None	ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON	NM_172664	Tlk1	Memczak2013, Wang2012
chr7	128191351	128200913	+	mmu_circ_0001624	9562	586	mm_ES, mm_head, mm_brain1, mm_brain2, C2C12-control-cyto, C2C12-control-mem, C2C12-shMbnl12-cyto, C2C12-shMbnl12-mem	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_021554	Mettl9	Memczak2013, Wang2012
chr5	34574802	34585962	-	mmu_circ_0001338	11160	662	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_001015039	Zfyve28	Memczak2013
chr6	61260807	61263829	+	mmu_circ_0001477	3022	1541	mm_head	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_183310	Fam190a	Memczak2013
chr16	94624920	94640348	+	mmu_circ_0000716	15428	15428	mm_head	None	INTERGENIC	None	None	Memczak2013
chr2	112762581	112798407	-	mmu_circ_0001054	35826	835	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_177652	Ryr3	Memczak2013
chr6	86366303	86366395	+	mmu_circ_0001489	92	92	mm_head	None	ALT_ACCEPTOR, CDS, coding, INTERNAL	NM_001164079	Tia1	Memczak2013
chr9	3634438	3635157	+	mmu_circ_0001741	719	719	mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_001033322	Gucy1a2	Memczak2013
chr14	27424159	27426446	+	mmu_circ_0000515	2287	199	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_145969	Fam116a	Memczak2013
chr7	29155422	29155532	+	mmu_circ_0001554	110	110	mm_ES, mm_head	None	ANTISENSE, CDS, coding, INTERNAL, intronic	NM_138752	Plekhg2	Memczak2013
chr12	85638960	85649382	+	mmu_circ_0000401	10422	783	mm_ES, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_001252625	Ptgr2	Memczak2013
chr1	5114357	5133932	+	mmu_circ_0000001	19575	600	mm_ES	None	ANNOTATED, CDS, coding, INTERNAL	NM_133826	Atp6v1h	Memczak2013
chr9	100923554	100932394	-	mmu_circ_0001835	8840	360	mm_ES, mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_025835	Pccb	Memczak2013
chr1	165813513	165818436	+	mmu_circ_0000109	4923	290	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_010629	Kifap3	Memczak2013
chr9	44636866	44637354	-	mmu_circ_0001768	488	301	mm_head, mm_brain1, C2C12-control-cyto, C2C12-control-mem	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_001081049	Mll1	Memczak2013, Wang2012
chr1	57957477	57980268	+	mmu_circ_0000043	22791	402	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_001164566	Spats2l	Memczak2013
chr16	94605518	94614781	+	mmu_circ_0000713	9263	9263	mm_head, mm_brain1, C2C12-control-cyto, C2C12-control-mem, C2C12-shMbnl12-cyto, C2C12-shMbnl12-mem	None	INTERGENIC	None	None	Memczak2013, Wang2012
chr3	109450589	109467351	+	mmu_circ_0001159	16762	436	mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_146139	Vav3	Memczak2013
chr9	120859290	120868647	+	mmu_circ_0001859	9357	2406	mm_head, mm_brain1, C2C12-control-cyto, C2C12-control-mem	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3, UTR5	NM_007614	Ctnnb1	Memczak2013, Wang2012
chr10	39613821	39641997	-	mmu_circ_0000158	28176	23564	mm_ES, mm_head, mm_brain2	None	ALT_ACCEPTOR, ncRNA, upstream_start	NR_033628	AA474331	Memczak2013
chr4	56919086	56925002	-	mmu_circ_0001210	5916	273	mm_ES, mm_head, mm_brain2, C2C12-control-cyto, C2C12-control-mem, C2C12-shMbnl12-cyto	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_175518	D730040F13Rik	Memczak2013, Wang2012
chr2	167290896	167293210	-	mmu_circ_0001102	2314	2314	mm_head	None	ANTISENSE, CDS, coding, INTERNAL	NM_148929	Slc9a8	Memczak2013
chr7	140139726	140165306	+	mmu_circ_0001637	25580	3005	mm_brain1	None	ALT_ACCEPTOR, CDS, coding, upstream_start	NM_207302	Zranb1	Memczak2013
chr14	14782645	14783777	-	mmu_circ_0000502	1132	195	mm_ES, mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_025435	Thoc7	Memczak2013
chr16	13629675	13647392	-	mmu_circ_0000662	17717	222	mm_ES, mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_028761	Parn	Memczak2013
chr14	51427287	51427369	+	mmu_circ_0000535	82	82	mm_ES, mm_head	None	ANTISENSE, INTERNAL, ncRNA	NR_002142	Rpph1	Memczak2013
chr7	25013066	25014859	-	mmu_circ_0001550	1793	1793	mm_brain2	None	ALT_DONOR, CDS, coding, INTERNAL	NM_020262	Zfp109	Memczak2013
chr7	149173655	149178205	+	mmu_circ_0001648	4550	475	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_001009929	Brsk2	Memczak2013
chr2	32919523	32960543	-	mmu_circ_0001003	41020	18087	mm_ES, mm_head	None	ALT_ACCEPTOR, CDS, coding, upstream_start, UTR5	NM_178888	Garnl3	Memczak2013
chr5	122195731	122199238	+	mmu_circ_0001405	3507	320	mm_head, C2C12-control-cyto, C2C12-control-mem, C2C12-shMbnl12-cyto	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_009125	Atxn2	Memczak2013, Wang2012
chr15	98570767	98573260	-	mmu_circ_0000650	2493	631	mm_ES, mm_brain1	None	ALT_DONOR, CDS, coding, INTERNAL, UTR5	NM_007478	Arf3	Memczak2013
chr10	4920265	4942700	+	mmu_circ_0000139	22435	1011	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_153399	Syne1	Memczak2013
chr17	6137210	6139156	+	mmu_circ_0000723	1946	1946	mm_ES, mm_head, mm_brain1, C2C12-control-cyto, C2C12-control-ins, C2C12-control-mem, C2C12-shMbnl12-cyto, C2C12-shMbnl12-mem	None	ALT_ACCEPTOR, CDS, coding, OVCODE, OVEXON, upstream_start, UTR5	NM_054040	Tulp4	Memczak2013, Wang2012
chr18	25498214	25503463	+	mmu_circ_0000857	5249	770	mm_brain1, C2C12-control-cyto, C2C12-shMbnl12-cyto	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_001033532	AW554918	Memczak2013, Wang2012
chr10	69652549	69652602	-	mmu_circ_0000177	53	53	mm_ES	None	ANTISENSE, coding, INTERNAL, UTR3	NM_001111121	Ccdc6	Memczak2013
chr5	66753956	66756359	-	mmu_circ_0001351	2403	275	mm_ES	None	ANNOTATED, CDS, coding, INTERNAL	NM_001201414	Apbb2	Memczak2013
chr19	57453038	57453665	+	mmu_circ_0000964	627	491	mm_brain1, C2C12-control-cyto, C2C12-control-mem	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_145505	Fam160b1	Memczak2013, Wang2012
chr9	108584302	108584787	+	mmu_circ_0001844	485	183	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_020520	Slc25a20	Memczak2013
chr8	88399532	88425856	+	mmu_circ_0001707	26324	518	mm_ES, mm_head, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_199446	Phkb	Memczak2013
chr17	80844769	80859387	-	mmu_circ_0000820	14618	987	mm_head, mm_brain1, C2C12-control-cyto, C2C12-shMbnl12-cyto, C2C12-shMbnl12-mem	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_009231	Sos1	Memczak2013, Wang2012
chr2	139867829	139883235	-	mmu_circ_0001077	15406	350	mm_head, mm_brain1, mm_brain2, C2C12-control-cyto, C2C12-control-mem, C2C12-shMbnl12-cyto	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	NM_001159641	Tasp1	Memczak2013, Wang2012
chr4	57722322	57723015	+	mmu_circ_0001212	693	693	mm_head, C2C12-control-cyto, C2C12-shMbnl12-cyto	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_172868	Palm2	Memczak2013, Wang2012
chr3	29547138	29589117	+	mmu_circ_0001117	41979	1140	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_029412	Egfem1	Memczak2013
chr11	21953434	21968509	-	mmu_circ_0000245	15075	742	mm_ES, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_153078	Ehbp1	Memczak2013
chr2	35744784	35800479	-	mmu_circ_0001010	55695	1019	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_029774	Ttll11	Memczak2013
chr6	3466621	3474175	+	mmu_circ_0001435	7554	557	mm_ES	None	ANNOTATED, CDS, coding, INTERNAL	NM_001167751	Ccdc132	Memczak2013
chr11	93820725	93822009	+	mmu_circ_0000314	1284	1284	mm_ES, mm_head	None	ANTISENSE, CDS, coding, INTERNAL	NM_008704	Nme1	Memczak2013
chr5	84760252	84760916	-	mmu_circ_0001362	664	664	mm_head, mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_007937	Epha5	Memczak2013
chr15	85217543	85222145	+	mmu_circ_0000634	4602	121	mm_ES, mm_head	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL	NM_016843	Atxn10	Memczak2013
chr9	116038933	116040831	-	mmu_circ_0001853	1898	360	mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_009371	Tgfbr2	Memczak2013
chr4	84617034	84652428	+	mmu_circ_0001226	35394	1016	mm_ES, mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_175275	Cntln	Memczak2013
chr7	53845976	53890926	-	mmu_circ_0001566	44950	951	mm_brain1, mm_brain2, C2C12-control-cyto, C2C12-shMbnl12-cyto	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_013789	Sergef	Memczak2013, Wang2012
chr18	69621515	69679680	+	mmu_circ_0000890	58165	221	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_001083967	Tcf4	Memczak2013
chr7	109171825	109171927	-	mmu_circ_0001607	102	102	mm_ES, mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_029211	Rnf121	Memczak2013
chr10	80950424	80951103	-	mmu_circ_0000191	679	297	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_134009	Ncln	Memczak2013
chr8	93965561	93998351	+	mmu_circ_0001715	32790	368	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_011936	Fto	Memczak2013
chr2	152127887	152134167	+	mmu_circ_0001089	6280	556	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_024196	Tbc1d20	Memczak2013
chr2	32165970	32183567	-	mmu_circ_0000999	17597	2863	mm_brain1	None	ALT_DONOR, CDS, coding, INTERNAL, intronic	NM_010065	Dnm1	Memczak2013
chr4	43505719	43505917	-	mmu_circ_0001195	198	198	mm_ES, mm_head	None	ALT_ACCEPTOR, ALT_DONOR, INTERNAL, ncRNA	NR_001460	Rmrp	Memczak2013
chr6	90334161	90352163	+	mmu_circ_0001492	18002	507	mm_brain1, C2C12-control-cyto, C2C12-control-mem	None	ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3	NM_173002	Zxdc	Memczak2013, Wang2012
chr2	156571570	156575092	+	mmu_circ_0001098	3522	864	mm_ES, mm_head, mm_brain1, C2C12-control-ins, C2C12-shMbnl12-mem	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_001042487	Dlgap4	Memczak2013, Wang2012
chr9	42245197	42259845	-	mmu_circ_0001767	14648	973	mm_brain1, C2C12-control-cyto, C2C12-shMbnl12-cyto	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	NM_173038	Tbcel	Memczak2013, Wang2012
chr11	101156283	101160390	-	mmu_circ_0000323	4107	550	mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_019584	Becn1	Memczak2013
chr16	85013871	85030610	-	mmu_circ_0000705	16739	597	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_001198824	App	Memczak2013
chr10	79173051	79173110	+	mmu_circ_0000182	59	59	mm_ES	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL	NM_001077184	Bsg	Memczak2013
chr6	119886506	119886567	+	mmu_circ_0001517	61	61	mm_ES, mm_head	None	ANTISENSE, CDS, coding, INTERNAL	NM_001185020	Wnk1	Memczak2013
chr1	91524335	91530869	+	mmu_circ_0000060	6534	363	mm_head, mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_001037136	Agap1	Memczak2013
chr13	107700279	107715236	-	mmu_circ_0000497	14957	522	mm_ES, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_029665	Ipo11	Memczak2013
chr13	48685655	48701729	-	mmu_circ_0000460	16074	460	mm_head	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_207232	Ptpdc1	Memczak2013
chr4	109556240	109563595	+	mmu_circ_0001245	7355	226	mm_head, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_007983	Faf1	Memczak2013
chr7	133707929	133708109	-	mmu_circ_0001629	180	180	mm_ES, mm_head	None	ALT_ACCEPTOR, CDS, coding, INTERNAL	NM_146200	Eif3c	Memczak2013
chr14	121993557	121996972	-	mmu_circ_0000567	3415	3415	mm_brain1	None	INTERGENIC	None	None	Memczak2013
chr14	51427174	51427279	-	mmu_circ_0000533	105	105	mm_ES, mm_head	None	ALT_ACCEPTOR, ALT_DONOR, INTERNAL, ncRNA	NR_002142	Rpph1	Memczak2013
chr3	49558350	49558411	-	mmu_circ_0001122	61	61	mm_head	None	ALT_ACCEPTOR, ALT_DONOR, CDS, coding, INTERNAL	NM_130448	Pcdh18	Memczak2013
chr16	55860418	55890962	-	mmu_circ_0000690	30544	1097	mm_brain1, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_001134494	Fam55c	Memczak2013
chr11	61959807	61975412	+	mmu_circ_0000271	15605	586	mm_ES, mm_head, C2C12-control-cyto, C2C12-control-mem	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_001029936	Specc1	Memczak2013, Wang2012
chr1	183860808	183892050	-	mmu_circ_0000126	31242	486	mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_010135	Enah	Memczak2013
chr4	128855484	128860961	-	mmu_circ_0001264	5477	1083	mm_head, C2C12-control-cyto, C2C12-shMbnl12-mem	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	NM_029036	S100pbp	Memczak2013, Wang2012
chr16	17303203	17303418	+	mmu_circ_0000669	215	215	mm_ES, mm_head	None	ANTISENSE, CDS, coding, INTERNAL	NM_001001983	Pi4ka	Memczak2013
chr14	57521532	57522389	+	mmu_circ_0000542	857	857	mm_head	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_029498	Zmym2	Memczak2013
chr6	115587616	115594660	-	mmu_circ_0001507	7044	346	mm_head, C2C12-control-cyto, C2C12-shMbnl12-cyto	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	NM_029780	Raf1	Memczak2013, Wang2012
chr10	80571492	80580974	+	mmu_circ_0000188	9482	436	mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_023138	Map2k2	Memczak2013
chr7	132871822	132914217	+	mmu_circ_0001626	42395	533	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_001081022	D430042O09Rik	Memczak2013
chr17	81053201	81055261	-	mmu_circ_0000821	2060	169	mm_head, mm_brain2	None	ANNOTATED, CDS, coding, INTERNAL	NM_001081357	Map4k3	Memczak2013
chr19	46049456	46049765	-	mmu_circ_0000958	309	204	mm_head, mm_brain1, C2C12-control-mem, C2C12-shMbnl12-cyto	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_198296	9130011E15Rik	Memczak2013, Wang2012
chr17	39981642	39982007	+	mmu_circ_0000766	365	365	mm_ES	None	INTERGENIC	None	None	Memczak2013
chr17	44854140	44861850	-	mmu_circ_0000795	7710	262	mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_009820	Runx2	Memczak2013
chr12	52722766	52762700	-	mmu_circ_0000371	39934	1744	mm_head, C2C12-control-cyto, C2C12-control-ins, C2C12-control-mem, C2C12-shMbnl12-ins, C2C12-shMbnl12-mem	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_052973	Strn3	Memczak2013, Wang2012
chr19	5800853	5800910	-	mmu_circ_0000929	57	57	mm_ES, mm_head, C2C12-control-cyto, C2C12-control-mem, C2C12-shMbnl12-cyto, C2C12-shMbnl12-mem	None	ALT_ACCEPTOR, ALT_DONOR, INTERNAL, ncRNA, OVEXON	NR_002847	Malat1	Memczak2013, Wang2012
chr5	132702857	132702931	+	mmu_circ_0001418	74	74	mm_head	None	ANTISENSE, coding, INTERNAL, intronic	NM_177047	Auts2	Memczak2013
chr18	55106206	55106462	-	mmu_circ_0000874	256	256	mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_175751	Zfp608	Memczak2013
chr15	81213409	81222752	-	mmu_circ_0000624	9343	269	mm_ES, mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_133726	St13	Memczak2013
chr4	73774102	73816666	+	mmu_circ_0001217	42564	821	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_001163732	Frmd3	Memczak2013
chr1	12848958	12849018	+	mmu_circ_0000009	60	60	mm_ES, mm_head	None	ALT_ACCEPTOR, ALT_DONOR, coding, INTERNAL, UTR3	NM_001198565	Sulf1	Memczak2013
chr19	42637041	42638831	+	mmu_circ_0000953	1790	1790	mm_ES, mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL, UTR5	NM_177464	D19Ertd386e	Memczak2013
chr17	74641244	74657845	-	mmu_circ_0000813	16601	376	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_133771	Memo1	Memczak2013
chr15	77604986	77605046	-	mmu_circ_0000617	60	60	mm_ES, mm_head, C2C12-control-cyto, C2C12-control-ins, C2C12-control-mem, C2C12-shMbnl12-cyto, C2C12-shMbnl12-ins, C2C12-shMbnl12-mem	None	ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_022410	Myh9	Memczak2013, Wang2012
chr4	140862428	140864995	+	mmu_circ_0001290	2567	744	mm_ES, C2C12-control-cyto, C2C12-shMbnl12-mem	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON	NM_010139	Epha2	Memczak2013, Wang2012
chr13	48927372	48930664	-	mmu_circ_0000461	3292	201	mm_head, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_011078	Phf2	Memczak2013
chr1	64597422	64622903	+	mmu_circ_0000046	25481	889	mm_ES, mm_head, C2C12-control-cyto, C2C12-control-mem, C2C12-shMbnl12-cyto, C2C12-shMbnl12-ins, C2C12-shMbnl12-mem	None	ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5	NM_009952	Creb1	Memczak2013, Wang2012
chr2	72784602	72809571	-	mmu_circ_0001033	24969	1553	mm_ES, mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_001098425	Sp3	Memczak2013
chr1	184784087	184788741	+	mmu_circ_0000128	4654	363	mm_brain1	None	ANNOTATED, CDS, coding, INTERNAL	NM_144796	Susd4	Memczak2013
chr13	85377743	85390068	-	mmu_circ_0000483	12325	315	mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_145452	Rasa1	Memczak2013
chr14	76169977	76171340	-	mmu_circ_0000556	1363	181	mm_ES	None	ANNOTATED, CDS, coding, INTERNAL	NM_026232	Slc25a30	Memczak2013
chr6	37303556	37314143	-	mmu_circ_0001465	10587	724	mm_head	None	ANNOTATED, CDS, coding, INTERNAL	NM_178661	Creb3l2	Memczak2013
